web_1    | 2022-02-28T01:59:58.314932970Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:05:13.597330488Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:05:13.597333863Z [error] Failed handling telegram webhook with false, answering 204
web_1    | 2022-02-28T02:05:13.597337333Z %MyScrobblesBot.Telegram.Message{
web_1    | 2022-02-28T02:05:13.597340797Z   chat_id: "-1001786739075",
web_1    | 2022-02-28T02:05:13.597344282Z   chat_type: "supergroup",
web_1    | 2022-02-28T02:05:13.597347667Z   from: %MyScrobblesBot.Telegram.Message.From{
web_1    | 2022-02-28T02:05:13.597351220Z     first_name: "sᴏʟᴀʀsɪᴅᴏʟɪ 🐝",
web_1    | 2022-02-28T02:05:13.597354993Z     id: nil,
web_1    | 2022-02-28T02:05:13.597358319Z     language_code: "pt-br",
web_1    | 2022-02-28T02:05:13.597361738Z     telegram_id: "1142486317",
web_1    | 2022-02-28T02:05:13.597365137Z     username: "dolirum"
web_1    | 2022-02-28T02:05:13.597368528Z   },
web_1    | 2022-02-28T02:05:13.597371798Z   id: nil,
web_1    | 2022-02-28T02:05:13.597375097Z   message_id: "10801",
web_1    | 2022-02-28T02:05:13.597378446Z   reply_to_message: nil,
web_1    | 2022-02-28T02:05:13.597381811Z   text: "/mm"
web_1    | 2022-02-28T02:05:13.597385305Z }
web_1    | 2022-02-28T02:05:13.597393467Z [info] Publishing in MyScrobblesBot.Events.TelegramMessage
web_1    | 2022-02-28T02:05:13.597397050Z [info] Message enqueued for later processing
web_1    | 2022-02-28T02:05:13.597400415Z [info] Sent 204 in 45ms
web_1    | 2022-02-28T02:05:13.597403709Z [info] Sent 204 in 44ms
web_1    | 2022-02-28T02:05:13.597407034Z [error] Failed handling telegram webhook with false, answering 204
web_1    | 2022-02-28T02:05:13.597410474Z [error] Failed handling telegram webhook with false, answering 204
web_1    | 2022-02-28T02:05:13.597413863Z [info] Sent 204 in 42ms
web_1    | 2022-02-28T02:05:13.597417114Z [info] Sent 204 in 44ms
web_1    | 2022-02-28T02:05:13.597420409Z [info] Elixir.MyScrobblesBot.Telegram.Consumers.MessageHandler handling message
web_1    | 2022-02-28T02:05:13.597423841Z [info] Processing message "10801" with handler MyScrobblesBot.Telegram.Handlers.CommandHandler
web_1    | 2022-02-28T02:05:14.207380564Z [debug] QUERY OK source="users" db=629.6ms idle=208.2ms
web_1    | 2022-02-28T02:05:14.304611258Z SELECT u0."id", u0."is_premium?", u0."last_fm_username", u0."telegram_id", u0."inserted_at", u0."updated_at" FROM "users" AS u0 WHERE (u0."telegram_id" = $1) ["1142486317"]
web_1    | 2022-02-28T02:05:15.106705257Z [debug] QUERY OK source="user_confs" db=1142.1ms queue=39.7ms idle=919.4ms
web_1    | 2022-02-28T02:05:15.106767622Z SELECT u0."id", u0."ban_expiration", u0."banned?", u0."conf_language", u0."language", u0."continent", u0."country", u0."email", u0."private?", u0."share_username?", u0."show_as_premium?", u0."show_premium?", u0."registered?", u0."telegram_id", u0."heart", u0."user_id", u0."inserted_at", u0."updated_at", u0."user_id" FROM "user_confs" AS u0 WHERE (u0."user_id" = $1) [<<73, 0, 85, 32, 146, 106, 79, 128, 136, 20, 39, 99, 170, 10, 95, 218>>]
web_1    | 2022-02-28T02:05:16.589049873Z {:ok,
web_1    | 2022-02-28T02:05:16.635473724Z  %{
web_1    | 2022-02-28T02:05:16.635492389Z    chat_id: -1001786739075,
web_1    | 2022-02-28T02:05:16.635497842Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:05:16.635503166Z    text: "<b>sᴏʟᴀʀsɪᴅᴏʟɪ 🐝</b> está escutando pela <b>13ª</b> vez:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7cf637a8f5102700ecbfe9121955b29c.jpg\">🎶</a> <b>Damn!</b>\n💿 DOUBLEONOEL\n👥 NO:EL\n"
web_1    | 2022-02-28T02:05:16.643544919Z  }}
web_1    | 2022-02-28T02:05:16.945878659Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (377.319 ms)
web_1    | 2022-02-28T02:05:16.946028434Z [debug] 
web_1    | 2022-02-28T02:05:16.946043680Z >>> REQUEST >>>
web_1    | 2022-02-28T02:05:16.946049932Z (no query)
web_1    | 2022-02-28T02:05:16.946055440Z content-type: application/json
web_1    | 2022-02-28T02:05:16.946077826Z 
web_1    | 2022-02-28T02:05:16.946084925Z {"chat_id":-1001786739075,"parse_mode":"HTML","text":"<b>sᴏʟᴀʀsɪᴅᴏʟɪ 🐝</b> está escutando pela <b>13ª</b> vez:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7cf637a8f5102700ecbfe9121955b29c.jpg\">🎶</a> <b>Damn!</b>\n💿 DOUBLEONOEL\n👥 NO:EL\n"}
web_1    | 2022-02-28T02:05:16.961804236Z 
web_1    | 2022-02-28T02:05:16.961838443Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:05:16.961845632Z connection: keep-alive
web_1    | 2022-02-28T02:05:16.961903355Z date: Mon, 28 Feb 2022 02:05:16 GMT
web_1    | 2022-02-28T02:05:16.961924861Z server: nginx/1.18.0
web_1    | 2022-02-28T02:05:16.961930223Z content-length: 685
web_1    | 2022-02-28T02:05:16.961935222Z content-type: application/json
web_1    | 2022-02-28T02:05:16.961940119Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:05:16.961945232Z access-control-allow-origin: *
web_1    | 2022-02-28T02:05:16.961950566Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:05:16.961955566Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:05:16.961961331Z 
web_1    | 2022-02-28T02:05:16.961969347Z {"ok":true,"result":{"message_id":10807,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001786739075,"title":"MSB - grupo BETA","type":"supergroup"},"date":1646013916,"text":"s\u1d0f\u029f\u1d00\u0280s\u026a\u1d05\u1d0f\u029f\u026a \ud83d\udc1d est\u00e1 escutando pela 13\u00aa vez:\n\n\ud83c\udfb6 Damn!\n\ud83d\udcbf DOUBLEONOEL\n\ud83d\udc65 NO:EL","entities":[{"offset":0,"length":14,"type":"bold"},{"offset":35,"length":3,"type":"bold"},{"offset":45,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/7cf637a8f5102700ecbfe9121955b29c.jpg"},{"offset":48,"length":5,"type":"bold"}]}}
web_1    | 2022-02-28T02:05:18.335575233Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411206097Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411224689Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411228908Z [info] Sent 204 in 55ms
web_1    | 2022-02-28T02:05:18.411232473Z [info] Sent 204 in 81ms
web_1    | 2022-02-28T02:05:18.411235906Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411239413Z [info] Sent 204 in 51ms
web_1    | 2022-02-28T02:05:18.411243068Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411246497Z [info] Sent 204 in 192µs
web_1    | 2022-02-28T02:05:18.411259200Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411263653Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:18.411268330Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411271990Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411275595Z [info] Sent 204 in 165µs
web_1    | 2022-02-28T02:05:18.411279135Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411282572Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.411285966Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:18.411289532Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420684215Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420726003Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420731365Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420736387Z [info] Sent 204 in 335µs
web_1    | 2022-02-28T02:05:18.420742088Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420747108Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420752189Z [info] Sent 204 in 287µs
web_1    | 2022-02-28T02:05:18.420757432Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420762218Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420767180Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420772336Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420782053Z [info] Sent 204 in 257µs
web_1    | 2022-02-28T02:05:18.420786733Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420792116Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420796848Z [info] Sent 204 in 300µs
web_1    | 2022-02-28T02:05:18.420801817Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420807105Z [info] Sent 204 in 533µs
web_1    | 2022-02-28T02:05:18.420811996Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420816686Z [info] Sent 204 in 547µs
web_1    | 2022-02-28T02:05:18.420821570Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420826794Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420831921Z [info] Sent 204 in 303µs
web_1    | 2022-02-28T02:05:18.420836392Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420840892Z [info] Sent 204 in 447µs
web_1    | 2022-02-28T02:05:18.420845380Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420850350Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420854853Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420860352Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.420865643Z [info] Sent 204 in 82µs
web_1    | 2022-02-28T02:05:18.421037042Z [info] Sent 204 in 6ms
web_1    | 2022-02-28T02:05:18.421042433Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421047317Z [info] Sent 204 in 78µs
web_1    | 2022-02-28T02:05:18.421052373Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421057102Z [info] Sent 204 in 117µs
web_1    | 2022-02-28T02:05:18.421063074Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421068897Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421073507Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421078590Z [info] Sent 204 in 7ms
web_1    | 2022-02-28T02:05:18.421083270Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421088052Z [info] Sent 204 in 7ms
web_1    | 2022-02-28T02:05:18.421105564Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421110790Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421115928Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:18.421120955Z [info] Sent 204 in 6ms
web_1    | 2022-02-28T02:05:18.421131973Z [info] Sent 204 in 6ms
web_1    | 2022-02-28T02:05:18.421136633Z [info] Sent 204 in 6ms
web_1    | 2022-02-28T02:05:18.421141204Z [info] Sent 204 in 5ms
web_1    | 2022-02-28T02:05:18.421146667Z [info] Sent 204 in 5ms
web_1    | 2022-02-28T02:05:18.421151518Z [info] Sent 204 in 5ms
web_1    | 2022-02-28T02:05:18.421156622Z [info] Sent 204 in 5ms
web_1    | 2022-02-28T02:05:18.421161215Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:05:18.421166430Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:05:18.421171226Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:18.421176405Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:18.421180923Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:18.421185334Z [info] Sent 204 in 31ms
web_1    | 2022-02-28T02:05:18.421190341Z [info] Sent 204 in 31ms
web_1    | 2022-02-28T02:05:18.421194800Z [info] Sent 204 in 32ms
web_1    | 2022-02-28T02:05:18.421199338Z [info] Sent 204 in 32ms
web_1    | 2022-02-28T02:05:18.421204457Z [info] Sent 204 in 32ms
web_1    | 2022-02-28T02:05:18.421209306Z [info] Sent 204 in 33ms
web_1    | 2022-02-28T02:05:18.421214154Z [info] Sent 204 in 33ms
web_1    | 2022-02-28T02:05:22.332309212Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463296434Z [info] Sent 204 in 37ms
web_1    | 2022-02-28T02:05:22.463329350Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463334186Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463337754Z [info] Sent 204 in 10ms
web_1    | 2022-02-28T02:05:22.463341253Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463344710Z [info] Sent 204 in 10ms
web_1    | 2022-02-28T02:05:22.463348352Z [info] Sent 204 in 733µs
web_1    | 2022-02-28T02:05:22.463367031Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463370633Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463374024Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463377721Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463381249Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463384731Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463388016Z [info] Sent 204 in 891µs
web_1    | 2022-02-28T02:05:22.463391577Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463394876Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.463398187Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.463401476Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.463408141Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482100440Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482140614Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482146493Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482151184Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482155747Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482160276Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482164701Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482169169Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482174524Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482178918Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482183359Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482187922Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482192517Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482196965Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482201621Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482206130Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482210690Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482215269Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482220083Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482224525Z [info] Sent 204 in 923µs
web_1    | 2022-02-28T02:05:22.482230264Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482234811Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482239254Z [info] Sent 204 in 794µs
web_1    | 2022-02-28T02:05:22.482243698Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482248070Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482252411Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482256670Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482261927Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482266371Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482270849Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482275098Z [info] Sent 204 in 431µs
web_1    | 2022-02-28T02:05:22.482279658Z [info] Sent 204 in 364µs
web_1    | 2022-02-28T02:05:22.482284013Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482288441Z [info] Sent 204 in 204µs
web_1    | 2022-02-28T02:05:22.482293030Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482297403Z [info] Sent 204 in 466µs
web_1    | 2022-02-28T02:05:22.482301870Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482306463Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482310773Z [info] Sent 204 in 945µs
web_1    | 2022-02-28T02:05:22.482315328Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482339517Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482344350Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482349078Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482353550Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482357901Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482368781Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482373464Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482378101Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482382714Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482387574Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482391914Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482396433Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:05:22.482400681Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482405105Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:05:22.482409564Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:05:22.482414043Z [info] Sent 204 in 1ms
